,author_ID,Type,Company,Line of Code,n_files,task_type
1938,3487.0,volunteer,volunteer,2.0,1.0,corrective
1939,3489.0,volunteer,volunteer,8.0,1.0,perfective
1940,3490.0,paid,mozilla,17.0,1.0,features
1941,3491.0,volunteer,volunteer,4.0,1.0,corrective
1942,3492.0,volunteer,volunteer,2.0,1.0,perfective
1943,3496.0,volunteer,volunteer,68.0,31.0,corrective
1944,3497.0,volunteer,volunteer,2.0,1.0,corrective
1945,3498.0,volunteer,volunteer,13.0,1.0,perfective
1946,3500.0,volunteer,volunteer,13.0,1.0,corrective
1947,3501.0,volunteer,volunteer,104.0,23.0,corrective
1948,3505.0,volunteer,volunteer,2.0,1.0,corrective
1949,3506.0,volunteer,volunteer,4.0,2.0,perfective
1950,3507.0,volunteer,volunteer,2.0,1.0,perfective
1951,3507.0,volunteer,volunteer,8.0,1.0,perfective
1952,3509.0,volunteer,volunteer,53.0,1.0,perfective
1953,3511.0,volunteer,volunteer,8.0,1.0,nonfunctional
1954,3512.0,volunteer,volunteer,56.0,1.0,corrective
1955,3514.0,volunteer,volunteer,4.0,1.0,corrective
1956,3516.0,volunteer,volunteer,2.0,1.0,perfective
1957,3517.0,volunteer,volunteer,49.0,9.0,features
1958,3517.0,volunteer,volunteer,26.0,7.0,perfective
1959,3518.0,volunteer,volunteer,2.0,1.0,perfective
1960,3522.0,volunteer,volunteer,2.0,1.0,corrective
1961,3522.0,volunteer,volunteer,52.0,1.0,corrective
1962,3523.0,volunteer,volunteer,2.0,1.0,features
1963,3524.0,volunteer,volunteer,14.0,1.0,features
1964,3525.0,volunteer,volunteer,2.0,1.0,perfective
1965,3526.0,volunteer,volunteer,2.0,1.0,corrective
1966,3526.0,volunteer,volunteer,2.0,1.0,perfective
1967,3528.0,volunteer,volunteer,3.0,1.0,corrective
1968,3529.0,volunteer,volunteer,4.0,1.0,perfective
1969,3530.0,volunteer,volunteer,2.0,1.0,features
1970,3530.0,volunteer,volunteer,10.0,1.0,perfective
1971,3531.0,volunteer,volunteer,1.0,1.0,corrective
1972,3532.0,volunteer,volunteer,2.0,1.0,perfective
1973,3533.0,volunteer,volunteer,2.0,1.0,perfective
1974,3536.0,paid,samsung,15.0,11.0,perfective
1975,3537.0,volunteer,volunteer,20.0,1.0,perfective
1976,3537.0,volunteer,volunteer,2.0,1.0,features
1977,3538.0,volunteer,volunteer,2.0,1.0,features
1978,3539.0,volunteer,volunteer,10.0,1.0,corrective
1979,3541.0,volunteer,volunteer,48.0,5.0,corrective
1980,3541.0,volunteer,volunteer,33.0,3.0,perfective
1981,3543.0,volunteer,volunteer,46.0,1.0,perfective
1982,3543.0,volunteer,volunteer,53.0,1.0,corrective
1983,3545.0,volunteer,volunteer,2.0,1.0,features
1984,3546.0,volunteer,volunteer,2.0,1.0,corrective
1985,3547.0,volunteer,volunteer,2.0,1.0,corrective
1986,3548.0,volunteer,volunteer,52.0,1.0,perfective
1987,3549.0,volunteer,volunteer,2.0,1.0,perfective
1988,3550.0,volunteer,volunteer,46.0,2.0,perfective
1989,3550.0,volunteer,volunteer,58.0,2.0,perfective
1990,3551.0,volunteer,volunteer,47.0,1.0,features
1991,3551.0,volunteer,volunteer,46.0,1.0,features
1992,3552.0,volunteer,volunteer,1.0,1.0,features
1993,3552.0,volunteer,volunteer,1.0,1.0,features
1994,3553.0,volunteer,volunteer,2.0,1.0,corrective
1995,3554.0,volunteer,volunteer,1.0,1.0,corrective
1996,3555.0,volunteer,volunteer,4.0,1.0,features
1997,3556.0,volunteer,volunteer,41.0,1.0,perfective
1998,3559.0,volunteer,volunteer,19.0,1.0,perfective
1999,3559.0,volunteer,volunteer,2.0,1.0,corrective
2000,3561.0,volunteer,volunteer,3.0,1.0,corrective
2001,3561.0,volunteer,volunteer,20.0,2.0,perfective
2002,3562.0,volunteer,volunteer,40.0,1.0,perfective
2003,3562.0,volunteer,volunteer,29.0,1.0,features
2004,3564.0,volunteer,volunteer,43.0,3.0,perfective
2005,3565.0,volunteer,volunteer,2.0,1.0,perfective
2006,3568.0,volunteer,volunteer,5.0,1.0,perfective
2007,3569.0,volunteer,volunteer,2.0,1.0,features
2008,3569.0,volunteer,volunteer,30.0,1.0,corrective
2009,3570.0,volunteer,volunteer,35.0,1.0,features
2010,3571.0,volunteer,volunteer,24.0,12.0,features
2011,3572.0,volunteer,volunteer,8.0,1.0,features
2012,3573.0,volunteer,volunteer,6.0,1.0,perfective
2013,3573.0,volunteer,volunteer,44.0,1.0,features
2014,3574.0,volunteer,volunteer,21.0,1.0,perfective
2015,3575.0,volunteer,volunteer,2.0,1.0,corrective
2016,3576.0,volunteer,volunteer,2.0,1.0,corrective
2017,3576.0,volunteer,volunteer,6.0,1.0,features
2018,3578.0,volunteer,volunteer,93.0,5.0,perfective
2019,3579.0,volunteer,volunteer,8.0,2.0,perfective
2020,3579.0,volunteer,volunteer,3.0,1.0,corrective
2021,3580.0,volunteer,volunteer,43.0,1.0,features
2022,3580.0,volunteer,volunteer,2.0,1.0,perfective
2023,3581.0,volunteer,volunteer,2.0,1.0,perfective
2024,3583.0,volunteer,volunteer,2.0,1.0,features
2025,3584.0,volunteer,volunteer,9.0,2.0,perfective
2026,3585.0,paid,google,27.0,6.0,features
2027,3586.0,volunteer,volunteer,43.0,1.0,perfective
2028,3590.0,volunteer,volunteer,6.0,1.0,perfective
2029,3591.0,volunteer,volunteer,2.0,1.0,perfective
2030,3592.0,volunteer,volunteer,4.0,2.0,features
2031,3593.0,volunteer,volunteer,14.0,1.0,perfective
2032,3595.0,volunteer,volunteer,25.0,6.0,perfective
2033,3596.0,volunteer,volunteer,6.0,1.0,nonfunctional
2034,3597.0,volunteer,volunteer,4.0,1.0,features
2035,3598.0,volunteer,volunteer,2.0,1.0,perfective
2036,3599.0,volunteer,volunteer,4.0,2.0,perfective
2037,3600.0,volunteer,volunteer,4.0,2.0,features
2038,3601.0,volunteer,volunteer,2.0,1.0,perfective
2039,3602.0,volunteer,volunteer,44.0,1.0,perfective
2040,3602.0,volunteer,volunteer,7.0,1.0,nonfunctional
2041,3603.0,volunteer,volunteer,2.0,1.0,corrective
2042,3604.0,volunteer,volunteer,2.0,1.0,corrective
2043,3606.0,volunteer,volunteer,37.0,2.0,corrective
2044,3606.0,volunteer,volunteer,6.0,1.0,features
2045,3609.0,volunteer,volunteer,73.0,18.0,perfective
2046,3611.0,volunteer,volunteer,94.0,20.0,perfective
2047,3614.0,volunteer,volunteer,2.0,1.0,perfective
2048,3615.0,volunteer,volunteer,1.0,1.0,perfective
2049,3615.0,volunteer,volunteer,10.0,1.0,perfective
2050,3616.0,volunteer,volunteer,4.0,1.0,perfective
2051,3617.0,volunteer,volunteer,30.0,2.0,perfective
2052,3618.0,volunteer,volunteer,2.0,1.0,perfective
2053,3619.0,volunteer,volunteer,19.0,1.0,perfective
2054,3619.0,volunteer,volunteer,10.0,1.0,perfective
2055,3620.0,volunteer,volunteer,18.0,1.0,corrective
2056,3621.0,volunteer,volunteer,2.0,1.0,corrective
2057,3621.0,volunteer,volunteer,11.0,1.0,features
2058,3622.0,volunteer,volunteer,2.0,1.0,perfective
2059,3624.0,volunteer,volunteer,2.0,1.0,perfective
2060,3626.0,volunteer,volunteer,2.0,1.0,corrective
2061,3626.0,volunteer,volunteer,2.0,1.0,corrective
2062,3627.0,volunteer,volunteer,125.0,7.0,perfective
2063,3628.0,volunteer,volunteer,103.0,8.0,perfective
2064,3628.0,volunteer,volunteer,165.0,26.0,features
2065,3630.0,volunteer,volunteer,42.0,1.0,perfective
2066,3631.0,volunteer,volunteer,80.0,4.0,corrective
2067,3631.0,volunteer,volunteer,16.0,1.0,corrective
2068,3633.0,volunteer,volunteer,9.0,1.0,perfective
2069,3633.0,volunteer,volunteer,47.0,1.0,features
2070,3634.0,volunteer,volunteer,3.0,1.0,corrective
2071,3636.0,volunteer,volunteer,2.0,1.0,features
2072,3637.0,volunteer,volunteer,6.0,2.0,perfective
2073,3638.0,volunteer,volunteer,68.0,6.0,corrective
2074,3639.0,volunteer,volunteer,66.0,5.0,corrective
2075,3640.0,volunteer,volunteer,2.0,1.0,corrective
2076,3641.0,volunteer,volunteer,36.0,1.0,perfective
2077,3642.0,volunteer,volunteer,41.0,1.0,perfective
2078,3644.0,volunteer,volunteer,9.0,1.0,perfective
2079,3645.0,volunteer,volunteer,59.0,1.0,perfective
2080,3647.0,volunteer,volunteer,2.0,1.0,corrective
2081,3649.0,volunteer,volunteer,8.0,1.0,perfective
2082,3650.0,paid,panix,2.0,1.0,perfective
2083,3650.0,paid,panix,18.0,1.0,corrective
2084,3651.0,volunteer,volunteer,4.0,1.0,corrective
2085,3652.0,volunteer,volunteer,4.0,1.0,corrective
2086,3653.0,volunteer,volunteer,2.0,1.0,features
2087,3653.0,volunteer,volunteer,8.0,1.0,perfective
2088,3654.0,paid,google,4.0,1.0,corrective
2089,3655.0,volunteer,volunteer,2.0,1.0,perfective
2090,3657.0,volunteer,volunteer,9.0,1.0,perfective
2091,3658.0,volunteer,volunteer,53.0,1.0,perfective
2092,3658.0,volunteer,volunteer,52.0,1.0,perfective
2093,3660.0,volunteer,volunteer,4.0,1.0,features
2094,3660.0,volunteer,volunteer,4.0,1.0,corrective
2095,3661.0,volunteer,volunteer,38.0,1.0,perfective
2096,3662.0,volunteer,volunteer,2.0,1.0,corrective
2097,3663.0,volunteer,volunteer,98.0,20.0,perfective
2098,3663.0,volunteer,volunteer,17.0,2.0,perfective
2099,3666.0,volunteer,volunteer,16.0,2.0,perfective
2100,3666.0,volunteer,volunteer,18.0,1.0,corrective
2101,3667.0,volunteer,volunteer,1.0,1.0,perfective
2102,3668.0,volunteer,volunteer,10.0,5.0,perfective
2103,3669.0,volunteer,volunteer,5.0,1.0,perfective
2104,3670.0,volunteer,volunteer,3.0,1.0,features
2105,3670.0,volunteer,volunteer,2.0,1.0,features
2106,3673.0,volunteer,volunteer,6.0,1.0,perfective
2107,3673.0,volunteer,volunteer,4.0,1.0,features
2108,3674.0,paid,mozilla,16.0,1.0,perfective
2109,3677.0,volunteer,volunteer,2.0,1.0,corrective
2110,3678.0,volunteer,volunteer,2.0,1.0,perfective
2111,3680.0,volunteer,volunteer,3.0,1.0,corrective
2112,3681.0,volunteer,volunteer,2.0,1.0,corrective
2113,3683.0,volunteer,volunteer,4.0,1.0,corrective
2114,3685.0,volunteer,volunteer,2.0,1.0,features
2115,3686.0,volunteer,volunteer,9.0,1.0,perfective
2116,3687.0,volunteer,volunteer,2.0,1.0,perfective
2117,3688.0,volunteer,volunteer,10.0,4.0,perfective
2118,3690.0,volunteer,volunteer,34.0,1.0,features
2119,3690.0,volunteer,volunteer,24.0,1.0,features
2120,3693.0,volunteer,volunteer,31.0,1.0,corrective
2121,3695.0,volunteer,volunteer,18.0,1.0,corrective
2122,3696.0,volunteer,volunteer,11.0,1.0,corrective
2123,3697.0,volunteer,volunteer,14.0,1.0,nonfunctional
2124,3697.0,volunteer,volunteer,8.0,1.0,nonfunctional
2125,3698.0,volunteer,volunteer,1.0,1.0,perfective
2126,3701.0,volunteer,volunteer,2.0,1.0,corrective
2127,3703.0,volunteer,volunteer,2.0,1.0,corrective
2128,3704.0,volunteer,volunteer,26.0,1.0,perfective
2129,3705.0,volunteer,volunteer,2.0,1.0,features
2130,3708.0,volunteer,volunteer,4.0,1.0,features
2131,3709.0,volunteer,volunteer,12.0,1.0,features
2132,3711.0,volunteer,volunteer,37.0,1.0,perfective
2133,3711.0,volunteer,volunteer,71.0,2.0,features
2134,3714.0,volunteer,volunteer,6.0,1.0,corrective
2135,3716.0,volunteer,volunteer,17.0,1.0,corrective
2136,3716.0,volunteer,volunteer,48.0,4.0,corrective
2137,3717.0,volunteer,volunteer,10.0,2.0,perfective
2138,3717.0,volunteer,volunteer,10.0,1.0,perfective
2139,3718.0,volunteer,volunteer,113.0,19.0,corrective
2140,3720.0,volunteer,volunteer,3.0,1.0,features
2141,3723.0,volunteer,volunteer,2.0,1.0,perfective
2142,3724.0,volunteer,volunteer,4.0,1.0,perfective
2143,3725.0,volunteer,volunteer,2.0,1.0,corrective
2144,3726.0,volunteer,volunteer,3.0,1.0,perfective
2145,3726.0,volunteer,volunteer,4.0,1.0,features
2146,3727.0,volunteer,volunteer,3.0,1.0,corrective
2147,3727.0,volunteer,volunteer,3.0,1.0,corrective
2148,3729.0,volunteer,volunteer,6.0,1.0,corrective
2149,3730.0,volunteer,volunteer,2.0,1.0,perfective
2150,3732.0,volunteer,volunteer,7.0,1.0,perfective
2151,3732.0,volunteer,volunteer,5.0,2.0,perfective
2152,3733.0,volunteer,volunteer,2.0,1.0,features
2153,3733.0,volunteer,volunteer,7.0,1.0,perfective
2154,3734.0,volunteer,volunteer,2.0,1.0,corrective
2155,3737.0,paid,google,2.0,1.0,features
2156,3738.0,volunteer,volunteer,2.0,1.0,features
2157,3745.0,volunteer,volunteer,2.0,1.0,perfective
2158,3745.0,volunteer,volunteer,16.0,1.0,perfective
2159,3746.0,volunteer,volunteer,12.0,2.0,perfective
2160,3746.0,volunteer,volunteer,4.0,2.0,perfective
2161,3747.0,volunteer,volunteer,2.0,1.0,features
2162,3748.0,volunteer,volunteer,3.0,2.0,features
2163,3750.0,volunteer,volunteer,10.0,1.0,corrective
2164,3751.0,volunteer,volunteer,2.0,1.0,perfective
2165,3752.0,volunteer,volunteer,2.0,1.0,perfective
2166,3752.0,volunteer,volunteer,2.0,1.0,perfective
2167,3753.0,volunteer,volunteer,16.0,1.0,corrective
2168,3754.0,volunteer,volunteer,2.0,1.0,perfective
2169,3758.0,volunteer,volunteer,2.0,2.0,corrective
2170,3759.0,volunteer,volunteer,38.0,2.0,perfective
2171,3761.0,volunteer,volunteer,2.0,1.0,corrective
2172,3763.0,volunteer,volunteer,2.0,1.0,corrective
2173,3765.0,volunteer,volunteer,4.0,1.0,nonfunctional
2174,3766.0,volunteer,volunteer,2.0,1.0,perfective
2175,3766.0,volunteer,volunteer,57.0,1.0,perfective
2176,3767.0,volunteer,volunteer,2.0,1.0,corrective
2177,3768.0,volunteer,volunteer,2.0,1.0,perfective
2178,3774.0,volunteer,volunteer,2.0,1.0,perfective
2179,3775.0,volunteer,volunteer,2.0,1.0,nonfunctional
2180,3776.0,volunteer,volunteer,10.0,1.0,corrective
2181,3777.0,volunteer,volunteer,6.0,1.0,corrective
2182,3778.0,volunteer,volunteer,2.0,1.0,perfective
2183,3779.0,volunteer,volunteer,6.0,1.0,features
2184,3779.0,volunteer,volunteer,38.0,1.0,perfective
2185,3780.0,volunteer,volunteer,13.0,2.0,perfective
2186,3782.0,volunteer,volunteer,2.0,1.0,features
2187,3783.0,volunteer,volunteer,7.0,1.0,features
2188,3783.0,volunteer,volunteer,37.0,1.0,features
2189,3784.0,volunteer,volunteer,2.0,1.0,perfective
2190,3786.0,volunteer,volunteer,103.0,8.0,features
2191,3786.0,volunteer,volunteer,35.0,6.0,perfective
2192,3788.0,volunteer,volunteer,4.0,1.0,corrective
2193,3790.0,volunteer,volunteer,48.0,1.0,corrective
2194,3793.0,volunteer,volunteer,62.0,5.0,perfective
2195,3794.0,paid,google,2.0,1.0,corrective
2196,3795.0,paid,samsung,158.0,21.0,features
2197,3796.0,volunteer,volunteer,2.0,1.0,corrective
2198,3797.0,volunteer,volunteer,2.0,1.0,perfective
2199,3798.0,volunteer,volunteer,2.0,1.0,perfective
2200,3798.0,volunteer,volunteer,2.0,1.0,perfective
2201,3800.0,paid,mozilla,15.0,3.0,features
2202,3802.0,volunteer,volunteer,18.0,2.0,features
2203,3805.0,volunteer,volunteer,58.0,7.0,corrective
2204,3805.0,volunteer,volunteer,11.0,2.0,corrective
2205,3806.0,volunteer,volunteer,4.0,1.0,perfective
2206,3807.0,volunteer,volunteer,2.0,1.0,nonfunctional
2207,3808.0,volunteer,volunteer,52.0,1.0,perfective
2208,3808.0,volunteer,volunteer,12.0,1.0,perfective
2209,3809.0,volunteer,volunteer,17.0,2.0,corrective
2210,3809.0,volunteer,volunteer,47.0,1.0,features
2211,3811.0,volunteer,volunteer,2.0,1.0,perfective
2212,3812.0,volunteer,volunteer,2.0,1.0,perfective
2213,3814.0,volunteer,volunteer,26.0,1.0,perfective
2214,3815.0,volunteer,volunteer,2.0,1.0,perfective
2215,3817.0,paid,google,37.0,1.0,features
2216,3818.0,volunteer,volunteer,34.0,2.0,perfective
2217,3820.0,volunteer,volunteer,52.0,1.0,perfective
2218,3820.0,volunteer,volunteer,10.0,1.0,perfective
2219,3825.0,volunteer,volunteer,18.0,1.0,perfective
2220,3826.0,volunteer,volunteer,6.0,1.0,corrective
2221,3829.0,volunteer,volunteer,4.0,1.0,perfective
2222,3830.0,volunteer,volunteer,4.0,2.0,features
2223,3832.0,volunteer,volunteer,3.0,1.0,features
2224,3834.0,volunteer,volunteer,6.0,1.0,perfective
2225,3835.0,volunteer,volunteer,9.0,1.0,features
2226,3836.0,volunteer,volunteer,5.0,1.0,perfective
2227,3839.0,volunteer,volunteer,16.0,1.0,perfective
2228,3840.0,volunteer,volunteer,4.0,1.0,perfective
2229,3841.0,volunteer,volunteer,53.0,1.0,perfective
2230,3842.0,volunteer,volunteer,12.0,1.0,corrective
2231,3843.0,volunteer,volunteer,2.0,1.0,perfective
2232,3845.0,volunteer,volunteer,2.0,1.0,features
2233,3846.0,volunteer,volunteer,8.0,1.0,perfective
2234,3846.0,volunteer,volunteer,4.0,1.0,features
2235,3847.0,volunteer,volunteer,2.0,1.0,perfective
2236,3848.0,volunteer,volunteer,53.0,3.0,perfective
2237,3849.0,volunteer,volunteer,38.0,4.0,features
2238,3849.0,volunteer,volunteer,40.0,1.0,perfective
2239,3851.0,volunteer,volunteer,45.0,1.0,perfective
2240,3853.0,volunteer,volunteer,18.0,2.0,perfective
2241,3854.0,volunteer,volunteer,2.0,1.0,features
2242,3857.0,volunteer,volunteer,162.0,55.0,features
2243,3859.0,volunteer,volunteer,58.0,3.0,features
2244,3861.0,volunteer,volunteer,6.0,3.0,perfective
2245,3862.0,volunteer,volunteer,133.0,15.0,features
2246,3862.0,volunteer,volunteer,65.0,6.0,corrective
2247,3864.0,volunteer,volunteer,2.0,1.0,features
2248,3864.0,volunteer,volunteer,15.0,1.0,perfective
2249,3865.0,volunteer,volunteer,47.0,5.0,perfective
2250,3866.0,volunteer,volunteer,41.0,2.0,corrective
2251,3866.0,volunteer,volunteer,28.0,2.0,perfective
2252,3873.0,volunteer,volunteer,45.0,16.0,perfective
2253,3873.0,volunteer,volunteer,56.0,7.0,perfective
2254,3874.0,volunteer,volunteer,2.0,1.0,features
2255,3874.0,volunteer,volunteer,17.0,3.0,corrective
2256,3876.0,volunteer,volunteer,51.0,1.0,perfective
2257,3876.0,volunteer,volunteer,18.0,1.0,perfective
2258,3878.0,volunteer,volunteer,2.0,1.0,perfective
2259,3879.0,volunteer,volunteer,6.0,1.0,corrective
2260,3881.0,volunteer,volunteer,8.0,1.0,corrective
2261,3881.0,volunteer,volunteer,2.0,1.0,corrective
2262,3882.0,volunteer,volunteer,20.0,1.0,features
2263,3883.0,volunteer,volunteer,93.0,42.0,corrective
2264,3883.0,volunteer,volunteer,271.0,74.0,corrective
2265,3884.0,volunteer,volunteer,2.0,1.0,perfective
2266,3884.0,volunteer,volunteer,6.0,1.0,perfective
2267,3886.0,volunteer,volunteer,18.0,1.0,perfective
2268,3887.0,volunteer,volunteer,6.0,1.0,corrective
2269,3889.0,volunteer,volunteer,34.0,1.0,corrective
2270,3892.0,volunteer,volunteer,10.0,1.0,perfective
2271,3892.0,volunteer,volunteer,10.0,1.0,perfective
2272,3893.0,volunteer,volunteer,54.0,1.0,features
2273,3893.0,volunteer,volunteer,51.0,1.0,features
2274,3894.0,volunteer,volunteer,27.0,9.0,features
2275,3894.0,volunteer,volunteer,35.0,9.0,perfective
2276,3896.0,volunteer,volunteer,57.0,1.0,nonfunctional
2277,3897.0,volunteer,volunteer,6.0,1.0,perfective
2278,3902.0,paid,samsung,4.0,2.0,features
2279,3903.0,volunteer,volunteer,38.0,1.0,nonfunctional
2280,3904.0,volunteer,volunteer,143.0,15.0,perfective
2281,3904.0,volunteer,volunteer,135.0,15.0,perfective
2282,3905.0,volunteer,volunteer,2.0,1.0,perfective
2283,3906.0,volunteer,volunteer,5.0,1.0,perfective
2284,3907.0,volunteer,volunteer,1.0,1.0,features
2285,3909.0,volunteer,volunteer,50.0,1.0,corrective
2286,3910.0,volunteer,volunteer,7.0,1.0,perfective
2287,3910.0,volunteer,volunteer,14.0,1.0,features
2288,3913.0,volunteer,volunteer,4.0,1.0,corrective
2289,3914.0,volunteer,volunteer,37.0,1.0,corrective
2290,3915.0,volunteer,volunteer,5.0,1.0,nonfunctional
2291,3915.0,volunteer,volunteer,8.0,1.0,nonfunctional
2292,3919.0,volunteer,volunteer,8.0,1.0,perfective
2293,3919.0,volunteer,volunteer,16.0,1.0,features
2294,3921.0,volunteer,volunteer,37.0,3.0,corrective
2295,3921.0,volunteer,volunteer,37.0,2.0,perfective
2296,3922.0,volunteer,volunteer,18.0,4.0,perfective
2297,3923.0,volunteer,volunteer,3.0,1.0,nonfunctional
2298,3927.0,paid,intel,4.0,1.0,nonfunctional
2299,3928.0,volunteer,volunteer,2.0,1.0,corrective
2300,3929.0,volunteer,volunteer,4.0,1.0,corrective
2301,3930.0,volunteer,volunteer,51.0,3.0,nonfunctional
2302,3930.0,volunteer,volunteer,26.0,1.0,features
2303,3933.0,volunteer,volunteer,12.0,3.0,perfective
2304,3933.0,volunteer,volunteer,4.0,2.0,corrective
2305,3934.0,volunteer,volunteer,28.0,1.0,features
2306,3934.0,volunteer,volunteer,6.0,1.0,corrective
2307,3935.0,volunteer,volunteer,49.0,8.0,features
2308,3935.0,volunteer,volunteer,9.0,2.0,perfective
2309,3937.0,volunteer,volunteer,21.0,1.0,corrective
2310,3938.0,volunteer,volunteer,19.0,1.0,perfective
2311,3938.0,volunteer,volunteer,440.0,187.0,corrective
2312,3939.0,volunteer,volunteer,46.0,2.0,features
2313,3939.0,volunteer,volunteer,46.0,1.0,features
2314,3941.0,volunteer,volunteer,9.0,1.0,perfective
2315,3941.0,volunteer,volunteer,4.0,1.0,perfective
2316,3942.0,volunteer,volunteer,112.0,6.0,perfective
2317,3942.0,volunteer,volunteer,51.0,1.0,features
2318,3943.0,volunteer,volunteer,3.0,1.0,features
2319,3945.0,volunteer,volunteer,2.0,1.0,features
2320,3946.0,volunteer,volunteer,13.0,1.0,features
2321,3948.0,paid,samsung,14.0,2.0,corrective
2322,3951.0,volunteer,volunteer,1.0,1.0,features
2323,3954.0,volunteer,volunteer,22.0,4.0,perfective
2324,3954.0,volunteer,volunteer,2.0,1.0,features
2325,3956.0,volunteer,volunteer,175.0,15.0,corrective
2326,3959.0,volunteer,volunteer,118.0,7.0,features
2327,3960.0,volunteer,volunteer,31.0,2.0,corrective
2328,3960.0,volunteer,volunteer,22.0,3.0,perfective
2329,3961.0,volunteer,volunteer,2.0,1.0,perfective
2330,3962.0,volunteer,volunteer,22.0,1.0,features
2331,3965.0,volunteer,volunteer,2.0,1.0,perfective
2332,3967.0,volunteer,volunteer,14.0,1.0,perfective
2333,3968.0,volunteer,volunteer,36.0,4.0,corrective
2334,3969.0,volunteer,volunteer,43.0,4.0,features
2335,3969.0,volunteer,volunteer,2.0,1.0,perfective
2336,3970.0,volunteer,volunteer,90.0,5.0,perfective
2337,3971.0,volunteer,volunteer,81.0,2.0,perfective
2338,3972.0,volunteer,volunteer,12.0,1.0,perfective
2339,3973.0,volunteer,volunteer,22.0,1.0,nonfunctional
2340,3973.0,volunteer,volunteer,22.0,1.0,features
2341,3974.0,volunteer,volunteer,84.0,13.0,perfective
2342,3975.0,volunteer,volunteer,4.0,1.0,perfective
2343,3976.0,volunteer,volunteer,14.0,1.0,perfective
2344,3977.0,volunteer,volunteer,40.0,3.0,features
2345,3977.0,volunteer,volunteer,42.0,2.0,corrective
2346,3978.0,volunteer,volunteer,3.0,1.0,corrective
2347,3978.0,volunteer,volunteer,1.0,1.0,features
2348,3981.0,volunteer,volunteer,18.0,1.0,perfective
2349,3982.0,volunteer,volunteer,13.0,2.0,perfective
2350,3982.0,volunteer,volunteer,26.0,2.0,corrective
2351,3983.0,volunteer,volunteer,2.0,1.0,perfective
2352,3983.0,volunteer,volunteer,161.0,8.0,perfective
2353,3984.0,volunteer,volunteer,24.0,1.0,perfective
2354,3985.0,volunteer,volunteer,2.0,1.0,perfective
2355,3987.0,paid,mozilla,5.0,1.0,perfective
2356,3988.0,volunteer,volunteer,2.0,1.0,features
2357,3989.0,volunteer,volunteer,41.0,3.0,features
2358,3992.0,volunteer,volunteer,35.0,1.0,corrective
2359,3993.0,volunteer,volunteer,33.0,5.0,perfective
2360,3993.0,volunteer,volunteer,90.0,4.0,perfective
2361,3996.0,volunteer,volunteer,2.0,1.0,features
2362,3997.0,volunteer,volunteer,2.0,1.0,perfective
2363,4000.0,volunteer,volunteer,2.0,1.0,perfective
2364,4002.0,volunteer,volunteer,54.0,1.0,features
2365,4003.0,volunteer,volunteer,2.0,1.0,perfective
2366,4004.0,volunteer,volunteer,17.0,1.0,perfective
2367,4007.0,volunteer,volunteer,4.0,2.0,corrective
2368,4007.0,volunteer,volunteer,30.0,2.0,features
2369,4013.0,volunteer,volunteer,86.0,15.0,perfective
2370,4013.0,volunteer,volunteer,2.0,1.0,corrective
2371,4018.0,volunteer,volunteer,5.0,2.0,perfective
2372,4018.0,volunteer,volunteer,21.0,2.0,corrective
2373,4019.0,volunteer,volunteer,2.0,1.0,corrective
2374,4020.0,volunteer,volunteer,27.0,9.0,corrective
2375,4022.0,volunteer,volunteer,38.0,2.0,perfective
2376,4024.0,volunteer,volunteer,1.0,1.0,perfective
2377,4025.0,volunteer,volunteer,2.0,1.0,corrective
2378,4026.0,volunteer,volunteer,32.0,6.0,perfective
2379,4027.0,volunteer,volunteer,17.0,1.0,perfective
2380,4029.0,volunteer,volunteer,18.0,3.0,corrective
2381,4030.0,volunteer,volunteer,21.0,1.0,perfective
2382,4032.0,volunteer,volunteer,20.0,1.0,corrective
2383,4032.0,volunteer,volunteer,2.0,1.0,corrective
2384,4034.0,volunteer,volunteer,4.0,1.0,corrective
2385,4035.0,paid,samsung,6.0,1.0,perfective
2386,4035.0,paid,samsung,11.0,1.0,corrective
2387,4036.0,volunteer,volunteer,5.0,1.0,perfective
2388,4037.0,volunteer,volunteer,10.0,1.0,corrective
2389,4037.0,volunteer,volunteer,53.0,1.0,perfective
2390,4041.0,volunteer,volunteer,4.0,1.0,features
2391,4042.0,volunteer,volunteer,70.0,27.0,perfective
2392,4045.0,volunteer,volunteer,2.0,1.0,perfective
2393,4045.0,volunteer,volunteer,7.0,1.0,perfective
2394,4046.0,volunteer,volunteer,3.0,1.0,corrective
2395,4047.0,volunteer,volunteer,4.0,1.0,perfective
2396,4048.0,volunteer,volunteer,2.0,1.0,features
2397,4049.0,volunteer,volunteer,3.0,1.0,features
2398,4049.0,volunteer,volunteer,5.0,1.0,features
2399,4050.0,volunteer,volunteer,4.0,1.0,features
2400,4051.0,volunteer,volunteer,2.0,1.0,corrective
2401,4052.0,volunteer,volunteer,2.0,1.0,perfective
2402,4053.0,volunteer,volunteer,2.0,1.0,corrective
2403,4054.0,volunteer,volunteer,2.0,1.0,features
2404,4055.0,volunteer,volunteer,42.0,1.0,perfective
2405,4057.0,volunteer,volunteer,2.0,1.0,perfective
2406,4058.0,volunteer,volunteer,1.0,1.0,corrective
2407,4061.0,volunteer,volunteer,30.0,9.0,features
2408,4062.0,volunteer,volunteer,23.0,3.0,features
2409,4063.0,volunteer,volunteer,6.0,2.0,perfective
2410,4063.0,volunteer,volunteer,25.0,4.0,corrective
